entity,predict,output
POI,toko mas senang hati,toko mas senang hati
POI,helihan toys malika,helihan toys
POI,hotel ramayana,hotel ramayana
POI,aini,aini
POI,alesha shopping,alesha shop
POI,jagal sapi pak tomo,jagal sapi pak tomo
POI,masjid jami tawakal 2 karasak,masjid jami tawakal 2
POI,subur foto copy,subur foto copy
POI,agen resmi nasa selong lotim,agen resmi nasa selong lotim
POI,cuci motor,cuci motor
POI,service titip hp,halo raja service titip hp
POI,rabbani,rabbani
POI,rusun tanah abang,rusun tanah abang
POI,yull fashion pekanbaru,yull fashion
POI,masjid jami' raudhatus shalihin,masjid jami' raudhatus shalihin
POI,stasiun duku,stasiun duku
POI,beras jaya abadi,beras jaya abadi
POI,gelam jaya,polygon cycle indonesia (g bike)
POI,katilah,katilah
POI,heavenland park n-5,heavenland park
POI,roni cell,roni cell
POI,jogja amazon green 2,jogja amazon green 2
POI,toko sun prima,toko sun prima
POI,alfamart,alfamart
POI,nerada estate,nerada estate
POI,kawasan industri,kawasan industri
POI,susan shop,susan shop
POI,dfc ayam geprek,dfc ayam geprek
POI,watu,watu gajah
POI,kios mukti,kios mukti
POI,wilayah ii,wilayah ii
POI,komplek sinar lestari,komplek sinar lestari
POI,masjid sendang arum,masjid
POI,jati legi mebel,jati legi mebel
POI,hotel ug3,hotel ug3
POI,putra moro indah,putra moro indah
POI,pecel lele restu ibu,pecel lele restu ibu
POI,masjid at-taubah,masjid at-taubah
POI,"perajin, mariana","perajin, mariana"
POI,citra abadi optik-ho,citra abadi optik-ho
POI,tree'n boutique,tree'n boutique
POI,red tree asia,kmo building
POI,kmo building,kmo building
POI,wijaya motorindo,wijaya motor
POI,oci fox. net,oci fox. net
POI,rindang motor,rindang motor
POI,mirah d5,mirah d5
POI,toko aira water,toko aira water
POI,raudah guest house,raudah guest house
POI,unit ballroom,unit ballroom
POI,kampoeng radja,taman wisata kampoeng radja
POI,bukit tiban selaras,bukit tiban selaras
POI,taman a.i.s,dakota
POI,toko eroza,toko eroza
POI,kpad pindad selatan,kpad pindad selatan
POI,tugu nanas,tugu nanas
POI,masjid mukhlisin,masjid mukhlisin
POI,kampus unrika,kampus unrika
POI,the body shop big mall,the body shop big mall
POI,pratama mobil,pratama mobil
POI,toko oleh oleh ibu hj lili,toko oleh oleh ibu hj lili
POI,jasdam iv,jasdam iv dip
POI,perumahan kft,perumahan kft
POI,rizky rico motor,rizky rico motor
POI,ud. inasa tani makmur,ud. inasa tani makmur
POI,buket bunga satin,buket bunga satin kudus
POI,gg. bungsu,gg. bungsu
POI,kantor perhutani,kantor perhutani lasem
POI,gor segoro amarto,gor segoro amarto
POI,tpa an nur,tpa an nur
POI,bank mandiri,bank mandiri
POI,jaya imperial park,jaya imperial park
POI,gloria jaya percetakan,gloria jaya percetakan
POI,alfindo putrasetia pta,ades alfindo putrasetia pt
POI,kp. pulomalang,kp. pulomalang
POI,tk islam charijah,tk islam charijah
POI,suryadi,suryadi
POI,alun alun timur,jikun
POI,alifa busana,alifa busana
POI,ruko rungkut megah raya,all mac
POI,toko amra,toko amra
POI,persatuan guru republik indonesia,persatuan guru republik indonesia
POI,aba ama,aba ama
POI,warkop kandim,warkop kandim
POI,jembatan baringeng panaikang,jembatan baringeng
POI,atm bni,atm bni
POI,rental ps 3,rental ps 3
POI,bambu hijau residence,bambu hijau residence
POI,ruko pamulang permai,depan indomaret
POI,dunia mandiri photo copy,dunia mandiri photo copy
POI,miskah,miskah
POI,oktaviana,oktaviana
POI,depot citra rasa,depot citra rasa
POI,swara harmony music school,swara harmony music school
POI,pusat pasar niaga ponsel,niaga ponsel
POI,ombun tijoshnoel travel,ombun tijoshnoel travel
POI,komp. ruko seroja masjid,phing-phing stylist
POI,meubel rahmat jayalina,meubel rahmat jaya
POI,smk negeri 15 samarinda,smk negeri 15 samarinda
POI,toko manna,toko manna
POI,es teler berlian,es teler berlian
POI,bengkel cyan,bengkel cyan
POI,smesco martabak,smesco mart
POI,sport tiara,sport tiara
POI,rusfani,rusfani
POI,griya rias and salon wina,griya rias and salon wina
POI,asrama mahasiswa ui,asrama mahasiswa ui
POI,bank rakyat indonesia,bank rakyat indonesia
POI,kopi pawon,kopi pawon
POI,studio 3 mandiri,studio 3 mandiri
POI,toko indah jaya collection,toko indah jaya collection
POI,toko ismail,toko ismail
POI,ma karyawangi kel.,karyawangi kel.
POI,java citayam residence,java citayam residence
POI,gky kuta bali,bali bustle
POI,tk kalanglundo 1,tk kalanglundo 1
POI,water garden,water garden
POI,mt an nur,mt an nur
POI,via salon,via salon
POI,graha sentana,graha sentana
POI,stasiun palur,stasiun palur
POI,sulis meubel,sulis meubel
POI,warung ceu titi,warung ceu titi
POI,forest hill,forest hill
POI,rsu herna medan,rsu herna medan
POI,anugerah ud,anugerah ud
POI,kharisma ilmu,kharisma ilmu
POI,jasa pembuatan kaligrafi,jasa pembuatan kaligrafi
POI,hana salon,hana salon
POI,bojong menteng,bojong menteng
POI,palm spring regency,palm spring regency
POI,aunty hijab,aunty hijab
POI,terminal indihiang,terminal indihiang
POI,riau bri,bri minas
POI,hungry gogo,hungry gogo
POI,panti asuhan putri asyiyah,panti asuhan putri asyiyah
POI,hisana fried chicken,hisana fried chicken
POI,toko wafa,toko wafa
POI,toko qolbi,toko qolbi
POI,rama sinta,rama sinta
POI,minimarket novita,minimarket novita
POI,pesona jayalina,pesona jaya
POI,kebun tebu,kebun tebu
POI,pkl nino,pkl nino
POI,jumper cell,jumper cell
POI,hotel grand hp,hotel grand hp
POI,wawan,wawan
POI,kampung bahasa arab,kampung bahasa arab
POI,tukang sembako,tukang sembako
POI,rumah makan bu umi,rumah makan bu umi
POI,kampung cicadas,kampung cicadas
POI,santi,santi jayanti
POI,nasrul,nasrul
POI,perum dirgantara permai,perum dirgantara permai
POI,komplek bni,komplek bni
POI,pademangan 7,pademangan 7
POI,toko pada suka,toko pada suka
POI,pegadaian,pegadaian
POI,clioche,clioche
POI,kavling polri,kavling polri
POI,pangkalan tni au,pangkalan tni au
POI,bajuran kel.,bajuran kel.
POI,cluster mataram,cluster mataram
POI,asrama polisi,asrama polisi
POI,toko baju,toko baju
POI,iq sabah,iq sabah
POI,graha dutar,graha dutar
POI,pondok cina,st. pondok cina
POI,kawasan industri mitra karawang,kawasan industri mitra karawang
POI,hearing solution,hearing solution
POI,ananda rifan. cv,ananda rifan. cv
POI,uus usairah,uus usairah
POI,ndo collection,ndo collection
POI,retoran igc - ikan goreng cianjur wathon jasa lal,retoran igc - ikan goreng cianjur
POI,taman karya perum riau indah lestari,perum riau indah lestari
POI,tape ketan kania,tape ketan kania
POI,kedai bunay,kedai bunay
POI,gappindo,gappindo
POI,rm. vegetarian,rm. vegetarian
POI,golf lake residence,golf lake residence
POI,barokah,barokah
POI,nori toko mas-ho,nori toko mas-ho
POI,wanna biro jasa,wanna biro jasa
POI,masjid nurul jibal,masjid nurul jibal
POI,rm. mandailing,rm. mandailing
POI,kirana,kirana
POI,stokis hpa - sophan setiyan,"stokis hpa - sophan setiyan, s. sos."
POI,masjid jamie nurul huda,masjid jamie nurul huda
POI,terminal 1a,terminal 1a
POI,tugu traya,warung bakso cak irul
POI,cellone'n coffe,cellone'n coffe
POI,fried chicken evan zp,fried chicken evan zp
POI,jhiro,jhiro
POI,plaza bri,plaza bri
POI,pesantren nurul huda ash sholihin,pesantren nurul huda ash sholihin
POI,pelabuhan tanjung serdang maniang  salino,pulau laut tengah pelabuhan tanjung serdang
POI,d metro,d metro
POI,toko aneka,toko aneka
POI,jambu tree residence,jambu tree residence
POI,yumna online,yumna online shop
POI,terminal seloaji,terminal seloaji
POI,safitri fashion,safitri fashion
POI,nu cell,nu cell
POI,powalaa kel.,powalaa kel.
POI,perumahan permata coco,perumahan permata coco
POI,cafe batra,cafe batra
POI,smp negeri 5 bogor,smp negeri 5 bogor
POI,sd negeri bahagia 05,sd negeri bahagia 05
POI,kawasan industri,kawasan industri tuban
POI,islamic village,islamic village
POI,arini grafika,arini grafika
POI,dapur jawa sederhana,dapur jawa sederhana
POI,sd negeri 2 nawa,sd negeri 2 nawa kerti
POI,terminal damri,bus terminal damri
POI,masjid uswatun hasanah,masjid uswatun hasanah
POI,perumahan kft,perumahan kft
POI,perumahan golden land,perumahan golden land
POI,cendana ariaa bordir,ariaa bordir
POI,puncak pinus,puncak pinus
POI,angkringan mas adhi,angkringan mas adhi
POI,citra alam riverside,citra alam riverside
POI,indomaret,indomaret
POI,pesona bintaro rengas,pesona bintaro rengas
POI,tugimin,tugimin
POI,maruasey malalayang,terminal malalayang
POI,zamqiiz jifani terpal,zamqiiz jifani terpal
POI,talago laweh,talago laweh
POI,toilet pertamina,toilet pertamina
POI,pt oil tanking merak,pt oil tanking merak
POI,zuya busana,zuya busana
POI,rais,rais tas
POI,wisata alam,wisata alam situ gunung
POI,wisata bukit mas cluster alexandria,wisata bukit mas cluster alexandria
POI,paud terpadu babul ilmi,paud terpadu babul ilmi
POI,salon salfa,salon salfa
POI,mardhotillah collection,mardhotillah collection
POI,rm. padang si kamba,rm. padang si kamba
POI,taman kota gorontalo,taman kota gorontalo
POI,kartika cellular,kartika cell
POI,dapoer inyong,dapoer inyong
POI,potong rambut daniz,potong rambut daniz
POI,wilis furniture,wilis furniture
POI,smk kes bakti medika,smk kes bakti medika
POI,wolfcaster studio,wolfcaster studio
POI,dali motor,dali motor
POI,kios megah,kios megah
POI,sri hariti,sri hariti. amf
POI,impormurah jkt,impormurah jkt
POI,ilgos pt,ilgos pt
POI,puriloka asri pt,puriloka asri pt
POI,iwan cell,iwan cell
POI,perum permata griya asa,perum permata griya asa
POI,palm spring regency,palm spring regency
POI,h. singgih,h. singgih
POI,lebak jero,lebak jero
POI,warung kiara,warung kiara
POI,aulia collection,aulia collection
POI,villas tropic,villas tropic
POI,es teler berlian,es teler berlian
POI,pesona cinere residence cluster barcelona,pesona cinere residence cluster barcelona tahap 1
POI,ridwan toko,ridwan toko
POI,pasar kranji,pasar kranji
POI,jln.sumur bor,sumur bor
POI,apotek tunggal,apotek tunggal
POI,masjid raudatul falahiyah,masjid raudatul falah
POI,warkop four n,warkop four n
POI,dms,dms
POI,kantor lurah arjowinangun,kantor lurah arjowinangun
POI,tk pkk mardi siwi,tk pkk mardi siwi
POI,masjid al-muhajirin,masjid al-muhajirin
POI,sheila rosse villa,sheila rosse villa
POI,rental ps 3,rental ps 3 bakas
POI,toko erna,toko erna
POI,one wolter place,one wolter place
POI,hegarasa ciherang gede,hegarasa ciherang gede
POI,pasar pejagalan,pasar pejagalan
POI,taman legawong,taman legawong
POI,air cria,air cria
POI,ponny ekspress pta,ponny ekspress pt
POI,aia central building 21st floor,aia central building 21st floor
POI,bali buda store,bali buda store
POI,atom baby shop,atom baby shop
POI,toko ipin,toko ipin
POI,toko mbak sri,toko mbak sri
POI,toko erlin,toko erlin
POI,laundry ananta,laundry ananta
POI,rumah busana aninditha 81,rumah busana aninditha 81
POI,taman tugu juang,taman tugu juang
POI,toko teguh surya,toko teguh surya
POI,mie goreng rebus,mie goreng rebus
POI,warung soto lamogan,warung soto lamogan
POI,tiga jaya,tiga jaya
POI,masjid al falah,masjid al falah
POI,riqza exclusiv,riqza exclusiv
POI,service komputer,service komputer
POI,toko jago,toko jago
POI,sabar subur toko,sabar subur toko
POI,perumahan bayur sarana indah,perumahan bayur sarana indah
POI,warung makan,warung makan
POI,perum cijerah,perum cijerah
POI,percetakan zoma,percetakan zoma industri
POI,ruko dupak megah,ruko dupak megah
POI,polda sumut,polda sumut
POI,ace hardware,ace hardware kelapa gading
POI,jembatan genit,jembatan genit
POI,kelompok bermain salafiyah,kelompok bermain salafiyah
POI,zeno,zeno
POI,villa jaya qadri,villa jaya qadri
POI,pasar ii,dolok merangir
POI,toko iwot acc,toko iwot acc
POI,wisata bukit mas 2,wisata bukit mas 2
POI,crispy kraukk,crispy kraukk
POI,pelabuhan cpo kabil punggur,pelabuhan cpo kabil
POI,warung endin,warung endin
POI,pt. chandra nuansa gemilang,pt. chandra nuansa gemilang
POI,apotek vijar farmasi,apotek vijar farma
POI,hello pet,hello pet
POI,kb nurul islam,kb nurul islam
POI,kafe nenek ita,kafe nenek ita
POI,warung cank ri,warung cank ri
POI,perumahan dinas puspiptek,perumahan dinas
POI,aice,aice
POI,jembatan limpapeh,jembatan limpapeh
POI,citra villa,citra villa
POI,ozhan cell,ozhan cell
POI,btn puri,btn puri
POI,ruko,ruko
POI,bakso tekwey,bakso tekwey
POI,kimia farma,kimia farma
POI,aula serba guna,aula serba guna
POI,afif crc jaya,afif crc jaya
POI,yesa car wash,yesa car wash
POI,lapangan tangsi,lapangan tangsi
POI,kantor desa cutpaloh,kantor desa cutpaloh
POI,perumahan wahana,perumahan wahana
POI,water garden,water garden
POI,hacienda mexicano,hacienda mexicano
POI,warung jengkol,warung jengkol
POI,toko nada,toko nada
POI,baby house,baby house
POI,sekertariat aids,sekertariat aids
POI,rawa ilat,rawa ilat
POI,cornelia residence,cornelia residence
POI,sip cell,sip cell
POI,taman joglo,taman joglo
POI,inaq masni,inaq masni
POI,parabola gubug kreatif sablon,gubug kreatif sablon
POI,madin darul falah,madin darul falah
POI,villa glugur mas,villa glugur mas
POI,pasar kencar,pasar kencar
POI,masjid,masjid
POI,yafiiq enterprise,yafiiq enterprise
POI,andhika wisma,andhika wisma
POI,perum graha sentosa,perum graha sentosa
POI,toko mbah pawiro,toko mbah pawiro
POI,pasar leuwiliang,pasar leuwiliang
POI,ud. kiho kubah,ud. kiho kubah
POI,stasiun sumberwadung,stasiun sumberwadung
POI,itc mangga dua,itc mangga dua
POI,uni,uni
POI,rumah jahit erlin tari,rumah jahit erlin tari
POI,satrio agung percetakan cv,satrio agung percetakan cv
POI,gedung keuangan negara,gedung keuangan negara
POI,sumber cahaya tokopi,sumber cahaya toko
POI,cipta baja,cipta baja
POI,mie bakso,mie bakso
POI,tri murti ud,tri murti ud
POI,husnul khasanah,husnul khasanah
POI,old stumb,old stumb
POI,komplek puri citra,komplek puri citra
POI,warung jengkol,warung jengkol
POI,yos petshop,yos petshop
POI,unit pelayanan wasuponda,kantor pln (unit pelayanan wasuponda)
POI,toko mas paten,toko mas paten
POI,tpu muslim,tpu muslim bukit pinang
POI,kios marta,kios marta
POI,toko swamy,toko swamy
POI,kantor kelurahan sambong,kantor kelurahan sambong
POI,bubur angke,bubur angke
POI,synthesis tower,synthesis tower
POI,kp.warung jengkol,warung jengkol
POI,sari tehnik. cv,sari tehnik. cv
POI,pasar senen,pasar senen
POI,taman permata buana,taman permata buana
POI,tpa nurul jannah,tpa nurul jannah
POI,smk negeri 1 kopang,uji kompetensi keahlian smk negeri 1 kopang
POI,guna wijaya,guna wijaya
POI,aca on line shop,aca on line shop
POI,zeps laundry,zeps laundry ciamis
POI,warkop gedor,warkop gedor
POI,bs ban,bs ban
POI,lingkar motor,lingkar motor
POI,mts swasta nurul hijrah,mts swasta nurul hijrah
POI,toko pink,toko pink
POI,warung si adul,warung si adul
POI,sma negeri 24 garut,sma negeri 24 garut
POI,musholla al muttaqin,musholla al muttaqin
POI,studio laditahouse,studio laditahouse
POI,diner dash,diner dash
POI,coffee shop,coffee shop
POI,dokter gigi,dokter gigi
POI,tambak ikan,tambak ikan
POI,salon owen,salon owen
POI,indomaret plus,indomaret plus utan kayu
POI,masjid jamik nurul falahiyah ampui,masjid jamik nurul falah
POI,masjid rongten,masjid
POI,ayam penyet teh teti,ayam penyet teh teti
POI,taman buah,taman buah mekarsari
POI,b tamasoa,b tamasoa
POI,toko alat tani,toko alat tani
POI,rumah kost tulimario,rumah kost tulimario
POI,perum griya mukti,perum griya mukti
POI,gedung yafurni,gedung yafurni
POI,goa mlaten,goa mlaten
POI,harjo jati,harjo jati
POI,taman apel,taman apel
POI,baso jurek,baso jurek
POI,patung obor,patung obor
POI,toko rizky,toko rizky
POI,warnet opikh_netz,warnet opikh_netz
POI,tk dewi ratih,tk dewi ratih
POI,cv. semarak intan,cv. semarak intan
POI,mitra sana,mitra sana kalbe
POI,prima motor,prima motor
POI,perum griya kencana,perum griya kencana
POI,gal hafiz bakso,hafiz bakso
POI,pichousephoto,pichousephoto
POI,palm spring regency,palm spring regency
POI,money changer,money changer
POI,toko roti sonia,toko roti sonia
POI,toko ariel madura,toko ariel madura
POI,tas souvenir,tas souvenir
POI,arta prima,arta prima
POI,sekolahan,dinoyo sekolahan
POI,badan narkotika nasional (bnn),badan narkotika nasional (bnn)
POI,sinta pertiwi pt,sinta pertiwi pt
POI,perumahan golden land,perumahan golden land
POI,br dalem,n'jung bali camp
POI,e cell,e cell
POI,ponpes attaqwa putra,ponpes attaqwa putra
POI,99 laundry dan chem,99 laundry dan chem
POI,rm putra minang duo,jabat saleh
POI,musholla at taqwa tulus harapan tulus,musholla at taqwa tulus harapan
POI,kampung setu,pohon mangga
POI,dama kawan kel.,dama kawan kel.
POI,dunia mandiri konsultan,dunia mandiri konsultan
POI,griya tutwuri handayani,griya tutwuri handayani
POI,sekolah springfield,taman permata buana
POI,informatika nusantara computer systems household,informatika nusantara computer systems house
POI,furi optik,furi optik
POI,griya tutwuri handayani,griya tutwuri handayani
POI,agen telor ayam mama,agen telor ayam mama
POI,dunia pompa,dunia pompa
POI,marsuni,marsuni
POI,warung makan,warung makan
POI,depot tanaman hias mcm23,depot tanaman hias mcm23
POI,kawasan industri mm2100,kawasan industri mm2100
POI,camar kharisma baru,camar kharisma baru
POI,perum emerald garden,perum emerald garden
POI,terate shopcamera mgl deyangan,terate shopcamera mgl
POI,masjid babussalam,masjid babussalam
POI,cluster viscany,cluster viscany
POI,maybank,maybank
POI,toko marbun,toko marbun
POI,persada mas,persada mas
POI,tania salon,tania salon
POI,jerneng darmaji,jerneng darmaji
POI,rptra kembangan,rptra kembangan
POI,the savia,the savia
POI,dea shoes,dea shoes
POI,toko rohani,toko rohani
POI,grahanada musik,grahanada musik
POI,p4s purwa mandiri,p4s purwa mandiri
POI,gardenia park,gardenia park
POI,toko p. heri sdn 015 pagi kapuk,toko p. heri sdn 015 pagi kapuk
POI,bank mega,bank mega
POI,restoran kampoeng dnara,restoran kampoeng dnara
POI,toko sinar perdag,toko sinar
POI,warung makan risqy barokah,warung makan risqy barokah
POI,pt emkl,pendawa pt emkl
POI,stasiun delanggu,stasiun delanggu
POI,maimunah,maimunah
POI,toko buah mj,toko buah mj
POI,tk albarokah,tk albarokah
POI,halte soekarno hatta,halte soekarno hatta (smkn 6)
POI,kantin rezeki,kantin rezeki
POI,depo air minum nero,depo air minum nero
POI,legit,legit
POI,corel pengayoman,corel
POI,wisma berkat,kebun raya cibodas
POI,es teler 77,es teler 77
POI,toko aneka jaya indah,toko aneka jaya indah
POI,tower sakura,tower sakura
POI,halte brt karangayu ii,halte brt karangayu ii
POI,lapangan benu benua,lapangan benu benua
POI,hendra service,hendra service
