entity,predict,output
POI,masjid al ikrom,masjid al ikrom
POI,hasan motor,hasan motor
POI,perumahan permata regency,perumahan permata regency
POI,pasar senen,pasar senen
POI,pasar kramat jati,pasar kramat jati
POI,warung kembar food,warung kembar food
POI,kampung sumur,kampung sumur
POI,sun east mall,sun east mall
POI,jadid cell,jadid cell
POI,jembatan kolodito,jembatan kolodito
POI,rico jaya collection,rico jaya collection
POI,green bay,green bay
POI,cluster lavesh,cluster lavesh
POI,darmawan park,kawasan darmawan park
POI,darmawan park,bringin kulon
POI,koperasi pegawai republik indonesia pengayoman,koperasi pegawai republik indonesia pengayoman
POI,dinas perkebunan daerah,dinas perkebunan daerah
POI,perumahan cipta village,perumahan cipta village
POI,perumahan cipta village,nsc finance
POI,lebak jero,lebak jero
POI,lebak jero,kiara artha park
POI,lebak jero,sate bang ali praya
POI,toko nia,toko nia
POI,ponpes bahurul ulum,ponpes bahurul ulum
POI,cv berkat karya mandiri,cv berkat karya mandiri
POI,cv berkat karya mandiri,bkk budi karya
POI,asrama tni ad,asrama tni ad
POI,komplek perkantoran,komplek perkantoran
POI,partha jr,partha jr
POI,paradise resort,paradise resort
POI,paradise resort,rm tanjung raya
POI,adfa cell,adfa cell
POI,adfa cell,anak hiu clothing
POI,cluster garden house,cluster garden house
POI,cluster garden house,villa chocho
POI,stasiun kandangan atas,stasiun kandangan
POI,parit masigi,parit masigi
POI,klinik kasih ibu,klinik kasih ibu
POI,lesehan ayam,lesehan ayam
POI,lesehan ayam,kedai mpek mpek cik eka
POI,lesehan ayam,mekar prima citra
POI,masjid al-iklash,masjid al-iklash
POI,stasiun rogojampi,stasiun rogojampi
POI,taman hijau pagedangan,taman hijau
POI,elza ponsel,elza ponsel
POI,toko cahaya sukses,toko cahaya sukses
POI,pasar kampung laut,pasar kampung laut
POI,edison cafe,edison cafe
POI,sma teladan sei rampah,sma teladan sei rampah
POI,komplek villa berjaya,komplek villa berjaya avenue
POI,toko busa david,toko busa david
POI,star gym,star gym
POI,titi besi,titi besi
POI,kavling surya harmoni,surya harmoni
POI,kavling surya harmoni,warung bu jaemi
POI,perumahan griya espri,perumahan griya espri
POI,indo motor,indo motor
POI,dian fotocopy,dian fotocopy'
POI,dian fotocopy,psr lm kpuk
POI,puri husada agung,puri husada agung
POI,seni decor,seni decor
POI,seni decor,cell ya brilink
POI,taman warga indah,taman warga indah
POI,casablanca mansion,casablanca mansion
POI,kana bakery,kana bakery
POI,kana bakery,hasta prima
POI,kawasan industri jabarwood,kawasan industri
POI,kawasan industri jabarwood,lombok abang
POI,mozat dki,gerbang jalasena
POI,wedding salon,hany wedding salon
POI,mega,mega
POI,mega,asrama polisi semarang utara
POI,mega,darul umroh al haraman toor & travel
POI,bonto nompo kel.,bonto nompo kel.
POI,grand wisata,grand wisata
POI,laxmi cell,laxmi cell
POI,universitas internasional batam,sei ladi
POI,metro toko,metro toko
POI,lebak jero,lebak jero
POI,the savia,the savia
POI,the savia,wan cell
POI,klepu kel.,klepu kel.
POI,cr7 car wash dan cafe,cr7 car wash dan cafe
POI,toko komala,toko komala
POI,perumahan wahana,perumahan wahana
POI,buana impian 2,buana impian 2
POI,buana impian 2,smp 147
POI,warung mbah jum,warung mbah jum
POI,wisma rias lily,wisma rias lily
POI,wisma rias lily,mawar ketak
POI,terminal cepu,terminal cepu
POI,rth blambangan,rth blambangan
POI,mega lestari residence,mega lestari residence
POI,toko universal,toko universal
POI,toko universal,griya kebagusan asri
POI,toko idris,toko idris
POI,masjid al falah,masjid al falah
POI,dipo tower,dipo tower
POI,tb terus jaya,tb terus jaya
POI,bakmi mania,bakmi mania
POI,global cellular,global cellular
POI,global cellular,azahra parfum
POI,global cellular,scrap cine
POI,jing jing,jing jing
POI,jing jing,pos retribusi wisata goa pindul
POI,jembatan pari,jembatan pari
POI,cokro square,cokro square
POI,bank central asia,bank central asia
POI,bank central asia,musholla al iqra'
POI,jembatan cisumur,jembatan cisumur
POI,jembatan cisumur,tpa muslimat nu al ikhlas
POI,varisi mobil,varisi mobil
POI,warung mbak ipah,warung mbak ipah
POI,brimob kotaraja,brimob kotaraja
POI,champion futsal,champion futsal
POI,champion futsal,guardian
POI,champion futsal,tiga
POI,rasa baru utama,rasa baru utama
POI,komplek sun garden,komplek sun garden
POI,toko asesoris,mura 2 toko asesoris
POI,perumahan lawang indah,perumahan lawang indah
POI,perumahan lawang indah,memes
POI,perumahan lawang indah,blok a
POI,palm spring regency,palm spring regency
POI,toppas phone,toppas phone
POI,toko anisa,toko anisa
POI,pom mini,pom mini
POI,isika henna,isika henna
POI,rptra borobudur,rptra borobudur
POI,ladang darek,ladang darek
POI,lubuk batang,lubuk batang
POI,darmawan park,darmawan park
POI,astra motor,astra motor
POI,toko rahmat,toko rahmat
POI,toko mas asia bagus,toko mas asia bagus
POI,warung sayur bumbu seng mbak ganil,warung sayur bumbu seng mbak ganil
POI,smp negeri 3 cibal,smp negeri 3
POI,terminal siantan,terminal siantan
POI,pelabuhan sagulung,pelabuhan sagulung
POI,terminal benowo,terminal benowo
POI,palm spring regency,palm spring regency
POI,toko baru,toko baru
POI,toko baru,kios darwis
POI,toko baru,men's wear
POI,toko baru,jembatan 2
POI,toko baru,baso h supar
POI,rizkypayment,rizkypayment
POI,toko felix's,toko felix's
POI,toko felix's,masjid alwalidain
POI,yordan cell,yordan cell
POI,pasar senen,pasar senen
POI,kraton cell,kraton cell
POI,ibu ana,ibu ana
POI,tb along batako,tb along batako
POI,melody toko,melody toko
POI,paud annisa,paud annisa
POI,rumah gizi rina,rumah gizi rina
POI,cahya collection group,cahya collection group
POI,terrace garden homestay and spa,terrace garden homestay and spa
POI,terrace garden homestay and spa,pegadaian upc lengkong kecil
POI,lebak jero,lebak jero
POI,badriyah minimarket,badriyah minimarket
POI,toko nur,toko nur
POI,toko nur,rudi jaya
POI,ud karta,ud karta
POI,wijaya motor,wijaya motor
POI,bynco jaya,bynco jaya
POI,bynco jaya,suber
POI,cluster sutera onyx,cluster sutera onyx
POI,cluster sutera onyx,kampung batik pusat grosir bogor
POI,cluster sutera onyx,paxel point
POI,toko berkah,toko berkah
POI,rusun cakung km2,rusun cakung km2
POI,maya salon & rias pengantin,maya salon & rias pengantin
POI,alam barajo,alam barajo
POI,aryos toy's,aryos toy's
POI,omaya store,omaya store
POI,toko h tarno,toko h tarno
POI,toko h tarno,kedai kopi sun
POI,07 cell,07 cell
POI,07 cell,halte perumnas raya
POI,07 cell,kios ohe kar
POI,ali agrem buhun,ali agrem buhun
POI,gama jaya motor ud,gama jaya motor ud
POI,perumahan wahana.cikarang selatan,perumahan wahana
POI,toko srikaya,toko srikaya
POI,toko srikaya,nusantara ac
POI,elisa juice,elisa juice
POI,elisa juice,the green leaf regency
POI,gedung pos ibukota,gedung pos ibukota
POI,indosenyu cipta pratama pt,indosenyu cipta pratama pt
POI,putra moro indah,putra moro indah
POI,putra moro indah,soccer resto
POI,putra moro indah,depot riqon aqua
POI,putra moro indah,bos metik
POI,titi besi,titi besi
POI,karang agung ilir,karang agung ilir
POI,toko laris,toko laris
POI,dipo tower,dipo tower
POI,delta cell,delta cell
POI,delta cell,perum cipu baru
POI,taman kota singaraja,taman kota singaraja
POI,wahyu sport,wahyu sport
POI,kawasan industri pulogadung,kawasan industri
POI,kawasan industri pulogadung,sd negeri sidomukti
POI,kios agung,kios agung
POI,bmt hudatama,bmt hudatama
POI,didin,didin
POI,moro hikmah,moro hikmah
POI,moro hikmah,villa mutiara bintaro
POI,lkp ratna,lkp ratna
POI,stasiun gombong,stasiun gombong
POI,abadi jaya,abadi jaya
POI,abadi jaya,cipedes
POI,smk negeri 1 mesjid,smk negeri 1 mesjid raya
POI,perumahan grand samara residence,perumahan grand samara residence
POI,archie gallery,archie gallery
POI,archie gallery,zahran toys toko mainan
POI,salon rembulan bu ajir butun,salon rembulan bu ajir
POI,salon rembulan bu ajir butun,radio elmitra
POI,toko joyo mulyo,toko joyo mulyo
POI,toko joyo mulyo,vespa fan's club
POI,toko kimia setia guna,toko kimia setia guna
POI,star silver,star silver
POI,star silver,warung nasi imam
POI,warteg si doel,warteg si doel
POI,warteg si doel,java bali trips borobudur
POI,banjar cengkilung,banjar cengkilung
POI,palm spring regency,palm spring regency
POI,kp. lembur sawah,kp. lembur sawah
POI,kp. lembur sawah,ictc magelang
POI,top celluler,top celluler
POI,top celluler,haji water
POI,sman jatinangor,pondok galuh
POI,sman jatinangor,zenzal bursa kamera
POI,sman jatinangor,pangkalan 8
POI,menara samawa,menara samawa
POI,menara samawa,ruko glaze 1
POI,ud. ahmad wahyudin,ud. ahmad wahyudin
POI,ud. ahmad wahyudin,yoera lombok tour & travel
POI,lapangan mancasan,lapangan mancasan
POI,perpustakaan dan rtik,perpustakaan dan rtik
POI,perumahan villa anugrah,perumahan villa anugrah ananda
POI,pitjarus building,pitjarus building
POI,fadlina,fadlina
POI,teras country residence,teras country residence
POI,teras country residence,poh telu
POI,rumah makan,rumah makan
POI,perum dirgantara permai,perum dirgantara permai
POI,perum dirgantara permai,sudiarto. ud
POI,pondok karya agung,pondok karya agung
POI,pt najah umroh dan haji khusus,pt najah umroh dan haji khusus
POI,tower sakura,tower sakura
POI,gorengan oke,gorengan oke
POI,jakarta kota,jakarta kota
POI,soza colection,soza colection
POI,bumi kilu permai,kilu permai
POI,sd negeri semanan 12 pagi,sd negeri semanan 12 pagi
POI,sd negeri semanan 12 pagi,toko aulia
POI,sd negeri semanan 12 pagi,caeno pt
POI,warteg lita,warteg lita
POI,warteg lita,kety kety pet shop
POI,bpsdm hukum dan ham,bpsdm hukum dan ham
POI,bpsdm hukum dan ham,juleka
POI,bpsdm hukum dan ham,graha adi pratama
POI,bpsdm hukum dan ham,aby net
POI,tunggal perkasa cv,tunggal perkasa cv
POI,tunggal perkasa cv,cafee jum tatak
POI,palembang square,palembang square
POI,toko baju aman,toko baju aman
POI,toko baju aman,sebelah indomaret
POI,toko baju aman,jati oetomo
POI,ummi frozen food,ummi frozen food
POI,optik sinar mutiara,optik sinar mutiara
POI,kans toko,kans toko
POI,kans toko,ruko little asia
POI,toko dua putri,toko dua putri
POI,toko dua putri,ud hafif purwo
POI,griya melati mas,griya melati mas
POI,plaza kenari mas,plaza kenari mas
POI,btn kolam,btn kolam
POI,toko 1,andikartu 29 toko 1
POI,gorontalo indie,gorontalo indie
POI,perum taman kencana,perum taman kencana
POI,bayu motor,bayu motor
POI,getuk riong,getuk riong
POI,the bic,the bic
POI,toko oding,toko oding
POI,jababeka education park,jababeka education park
POI,jababeka education park,cafe
POI,jababeka education park,dai dong electronic pt
POI,jababeka education park,sinergi utama
POI,pasar kramat jati.,pasar kramat jati
POI,pasar kramat jati.,indopacific cemerlang pt
POI,sdn lemahmulya 2,sdn lemahmulya 2
POI,frcya cell,frcya cell
POI,wayan mendra,wayan mendra
POI,sma islam muhammadiyah,sma islam muhammadiyah
POI,jakarta kota,jakarta kota
POI,jakarta kota,curug ceheng
POI,jakarta kota,maman h
POI,inotech,inotech
POI,inotech,utama jbb press
POI,inotech,waroeng kongke
POI,inotech,villa cinere hijau
POI,usaha jaya,usaha jaya
POI,usaha jaya,toko bu tugi
POI,ppat destiawati sh,ppat destiawati sh m kn
POI,ppat destiawati sh,gelah jorey pangkas rambut
POI,nagrak,rumah makan teh ica
POI,toboko pante,taman kota ternate
POI,toboko pante,gaudi
POI,medan baik,medan baik
POI,bakpia 25 airport,bakpia 25 airport
POI,afifah,afifah
POI,warkop ml buyut mangun,warkop ml buyut mangun
POI,warkop ml buyut mangun,pisang coklat keju abenk
POI,resto gama,resto gama
POI,resto gama,planet ban
POI,bank pasar,bank pasar
POI,puncak landungsari,pondok bestari indah
POI,tkq al fikri,tkq al fikri
POI,semi flora,semi flora
POI,semi flora,dinas kepemudaan dan olahraga provinsi riau
POI,semi flora,pasar anyar sukatani
POI,kampung tegal kunir,kampung tegal kunir
POI,kampung tegal kunir,samping barata
POI,food garden,food garden
POI,food garden,ruko taman topi square
POI,food garden,t cell
POI,food garden,crab ponsel
POI,food garden,alam barajo
POI,kios azizi,kios azizi
POI,tambang ayam,tambang ayam
POI,elvaganza barbershop,elvaganza barbershop
POI,lebak jero,lebak jero
POI,graha hsc,graha hsc
POI,graha hsc,kos putri adi
POI,pt. artha mega indotrada,pt. artha mega indotrada
POI,toko biqinjeans.com,toko biqinjeans.com
POI,toko biqinjeans.com,gg baetul muminin
POI,perumahan bayur sarana indah,perumahan bayur sarana indah
POI,ra al amin,ra al amin tegal asri
POI,tanjak nangsi,tanjak nangsi
POI,tanjak nangsi,toko rani
POI,paud mambaul islam,paud mambaul islam
POI,sopo del tower,sopo del tower
POI,kawasan berikat nusantara,kawasan berikat
POI,kawasan berikat nusantara,cafe kaki 5
POI,mustika hegar regency,mustika hegar regency
POI,bumi jaya indah,bumi jaya indah
POI,stasiun caruban,stasiun caruban
POI,griya lurah asri,griya lurah asri
POI,griya lurah asri,slb-b ypplb makassar
POI,griya lurah asri,warsun mama engkos
POI,musholla al-munajah,musholla al-munajah
POI,musholla al-munajah,aritonang hm muda toko
POI,sd negeri 01 sanan wetan,sd negeri 01 sanan wetan
POI,komplek greatwall,komplek greatwall
POI,komplek greatwall,kios ratulangi
POI,komplek greatwall,pt tokai
POI,cv madio santoso,indra praja cv
POI,twins com,twins com
POI,pecel bu kejong,pecel bu kejong
POI,cluster cattleya,cluster cattleya
POI,bkp,bkp
POI,hotel di bali,hotel di bali
POI,perumahan citra regency,perumahan citra regency
POI,dodoku ali,dodoku ali
POI,toko juan,toko juan
POI,indra modiste,indra modiste
POI,indra modiste,bukit besar
POI,kedai kopi dua putra,kedai kopi dua putra
POI,kedai kopi dua putra,kawakilan 2
POI,super elektronik,super elektronik
POI,indraprasta village,indraprasta village
POI,indraprasta village,industri tempe & kusen
POI,r dan r renny ruddy,r dan r renny ruddy
POI,r dan r renny ruddy,inaq biok
POI,r dan r renny ruddy,padma pandawa villa
POI,putra mandiri,pt. kasam catur putra mandiri
POI,putra mandiri,peternakan dody
POI,putra mandiri,masjid an nur salafussholihin
POI,putra mandiri,villa purnama
POI,nayla store jogja,nayla store jogja
POI,toko eyess,toko eyess
POI,toko eyess,bekasi timur
POI,casablanca mansion,casablanca mansion
POI,paradise resort,paradise resort
POI,masakan nusantara,masakan nusantara
POI,taman kompleks iapco,taman kompleks iapco
POI,taman kompleks iapco,cv. prima teknik mandiri
POI,graha orange,mampang prapatan
POI,riza,riza
POI,pom bensin mini,pom bensin mini
POI,terminal jakabaring,terminal jakabaring
POI,nico toko,nico toko
POI,pos indonesia,pos indonesia
POI,pos indonesia,jembatan cipunagara
POI,pos indonesia,masjid katijah sani
POI,dj car audio,dj car audio
POI,dj car audio,nutrition club
POI,syafela,syafela
POI,pondok rias putri,pondok rias putri
POI,kencana mobil,kencana mobil
POI,wm3 resto ikan dan bakmi chinese food moslem,wm3 resto ikan dan bakmi chinese food moslem
POI,gedung ufo elektronik,gedung ufo elektronik
POI,gedung ufo elektronik,madu hitam pahit ratu lebah
POI,kp. lembur sawah,kp. lembur sawah
POI,harapan motor,harapan motor
POI,ud. teguh kayu,ud. teguh kayu
POI,aqila transport,aqila transport
POI,ayam penyet,ayam penyet
POI,ayam penyet,chandra depot
POI,griya loka,bsd city
POI,gedung galaktika,gedung galaktika
POI,gedung galaktika,se-yi
POI,gedung galaktika,villa palem
POI,pelangi batik,pelangi batik
POI,jembatan disebrang lampu merah minangkabau,jpo jayakarta
POI,jembatan disebrang lampu merah minangkabau,rafles hills
POI,komplek bni,komplek bni
POI,radiator service,radiator service
POI,star one cell,star one cell
POI,ning salon,ning salon
POI,pecel mbah kung,sego pecel mbah kung
POI,pelabuhan patimban,pelabuhan patimban
POI,sd negeri tapakrejo 02,sd negeri tapakrejo 02
POI,bojong menteng,bojong menteng
POI,warung gado gado bu yati,warung gado gado bu yati
POI,warung gado gado bu yati,komplek the enterprise
POI,warung gado gado bu yati,d+d 9a46 citra indah
POI,fish mooney salon,fish mooney salon
POI,warteg hanny,warteg hanny
POI,sulaiman,sulaiman
POI,istana mebel,istana mebel
POI,banjar dinas kanginan,banjar dinas kanginan
POI,arba motor,arba motor
POI,rejo fotocopy,rejo fotocopy
POI,tambang ayam,tambang ayam
POI,mulia jaya motor,mulia jaya motor
POI,nirmala,nirmala
POI,kebayoran villas,kebayoran villas
POI,kebayoran villas,toko marce
POI,kebayoran villas,chindy cell
POI,kebayoran villas,konco fried chicken
POI,kebayoran villas,taman sindulang
POI,kebayoran villas,emweka gust house n pavillion
POI,masjid al amanah,masjid al amanah
POI,masjid al amanah,villa rose marie
POI,masjid al amanah,toko bunga alam wijaya flower
POI,masjid al amanah,medisimed
POI,smas kristen saumlaki,smas kristen saumlaki
POI,smas kristen saumlaki,nafada mart
POI,smas kristen saumlaki,bank uob
POI,milala,milala
POI,suzuki truaya probolinggo,suzuki truaya probolinggo
POI,apotik indah farma,apotik indah farma
POI,pondok karya agung,pondok karya agung
POI,sop & soto sedap pak eko,sop & soto sedap pak eko
POI,toko rafif,toko rafif
POI,lapangan tenis uii,lapangan tenis uii
POI,lapangan tenis uii,kb diponegoro 116 sidamulih 2
POI,komplek sun garden,komplek sun garden
POI,saung apung,kelas saung apung
POI,taman majapahit estate,taman majapahit
POI,perumahan wahana,perumahan wahana
POI,balai rupih,balai rupih
POI,balai rupih,pondok nusantara
POI,lapangan lombasang,lapangan lombasang
POI,lapangan lombasang,tan tiong djien
POI,wisma argo manunggal,wisma argo manunggal
POI,kampung leuwikuray,sdn citiru 1
POI,toko suryalaya,toko suryalaya
POI,buana impian 2,buana impian 2
POI,tujuh lima motor ud,tujuh lima motor ud
POI,toko susu mia,toko susu mia
POI,kiswani,kiswani
POI,kiswani,hidayah abadi tour & trawel
POI,skin farma,skin farma
POI,skin farma,warung kopi ceria
POI,musholla darul ulum,musholla darul ulum
POI,cluster bumi tessa,cluster bumi tessa
POI,toko yulia,toko yulia
POI,city photo,city photo
POI,city photo,sendang pancur
POI,antea pastel,antea pastel
POI,cluster royal london,cluster royal london
POI,green bay,green bay
POI,green bay,riraksu spa
POI,komplek griya saluyu,komplek griya saluyu
POI,ruko alicante,ruko alicante
POI,mie ayam bakso pak wwin,mie ayam bakso pak wwin
POI,habih al kautsar ciwaringin,habih al kautsar ciwaringin
