entity,predict,output
POI,musholla at taqwa tulus harapan tulus,musholla at taqwa tulus harapan
POI,dama kawan kel.,dama kawan kel.
POI,griya tutwuri handayani,griya tutwuri handayani
POI,sekolah springfield,taman permata buana
POI,furi optik,furi optik
POI,griya tutwuri handayani,griya tutwuri handayani
POI,agen telor ayam mama,agen telor ayam mama
POI,dunia pompa,dunia pompa
POI,marsuni,marsuni
POI,depot tanaman hias mcm23,depot tanaman hias mcm23
POI,kawasan industri mm2100,kawasan industri mm2100
POI,camar kharisma baru,camar kharisma baru
POI,perum emerald garden,perum emerald garden
POI,cluster viscany,cluster viscany
POI,toko marbun,toko marbun
POI,persada mas,persada mas
POI,tania salon,tania salon
POI,jerneng darmaji,jerneng darmaji
POI,rptra kembangan,rptra kembangan
POI,the savia,the savia
POI,dea shoes,dea shoes
POI,toko rohani,toko rohani
POI,grahanada musik,grahanada musik
POI,p4s purwa mandiri,p4s purwa mandiri
POI,gardenia park,gardenia park
POI,toko p. heri sdn 015 pagi kapuk,toko p. heri sdn 015 pagi kapuk
POI,bank mega,bank mega
POI,toko sinar perdag,toko sinar
POI,warung makan risqy barokah,warung makan risqy barokah
POI,pt emkl,pendawa pt emkl
POI,stasiun delanggu,stasiun delanggu
POI,maimunah,maimunah
POI,toko buah mj,toko buah mj
POI,tk albarokah,tk albarokah
POI,halte soekarno hatta (smkn 6,halte soekarno hatta (smkn 6)
POI,kantin rezeki,kantin rezeki
POI,depo air minum nero,depo air minum nero
POI,legit,legit
POI,corel pengayoman,corel
POI,wisma berkat,kebun raya cibodas
POI,kebun raya cibodas,kebun raya cibodas
POI,es teler 77,es teler 77
POI,toko aneka jaya indah,toko aneka jaya indah
POI,tower sakura,tower sakura
POI,halte brt karangayu ii,halte brt karangayu ii
POI,lapangan benu benua,lapangan benu benua
POI,buntu lamba,buntu lamba
POI,toko amanah,toko amanah
POI,heni pusantoro,heni pusantoro
POI,toko alya erik,toko alya erik
POI,jorong binu,jorong binu
POI,tamora square,tamora square
POI,warkop b99,warkop b99
POI,zakia music,zakia music
POI,simpang 4 kompi,simpang 4 kompi
POI,gelora delta,gelora delta
POI,herjan,herjan
POI,tiying tutul,tiying tutul
POI,samping inkoppol,samping inkoppol
POI,gedung gatra,gedung gatra
POI,alma collection,alma collection
POI,balai desa cakul,balai desa cakul
POI,tarbiyatul islamiyah,tarbiyatul islamiyah
POI,ayam bakar pak rustam,ayam bakar pak rustam
POI,toko nisa,toko nisa
POI,bidan hj. nurbaiti,bidan hj. nurbaiti
POI,ha ha laundry,ha ha laundry
POI,tk negeri satu atap ma ahas,tk negeri satu atap ma ahas
POI,dira shop,dira shop
POI,warung jepun,warung jepun
POI,pura batur desa adat kalibalang,pura batur desa adat kalibalang
POI,griya triasih,griya triasih
POI,kolam renang damai,kolam renang damai bumi golf indah
POI,derma q sutomo,derma q sutomo
POI,cv. arta kedaton,cv. arta kedaton
POI,dewi sri salon,dewi sri salon
POI,komplek polri cipinang atas,komplek polri cipinang atas
POI,taman garuda,taman garuda
POI,mis bustanul ulum 01 paleran,mis bustanul ulum 01 paleran
POI,gian cell,gian cell
POI,mi wijaya kusuma,mi wijaya kusuma
POI,c barber shop,c barber shop
POI,mobiltronik car audio,mobiltronik car audio
POI,salwa kolleksion,salwa kolleksion
POI,sd kembanglimus 2,sd kembanglimus 2
POI,ad cell,ad cell
POI,balai gadang,balai gadang
POI,ampera singgalang,ampera singgalang
POI,foto copy galaxy,foto copy galaxy
POI,pasar senen,damai
POI,purnamajaya bhakti utama,purnamajaya bhakti utama
POI,mega lestari residence,mega lestari residence
POI,brug kuning.gandrungmangu,brug kuning
POI,silvia komunika,mandiri 5
POI,drg primiastuti - ho,drg primiastuti - ho
POI,toko azzahwa fotocopy,toko azzahwa fotocopy
POI,ptenergi utama bersatu,ptenergi utama bersatu
POI,perumahan mutiara wilis,perumahan mutiara wilis
POI,banjar dinas laleng,banjar dinas laleng
POI,cluster mutiara,cluster mutiara
POI,pink,pink
POI,terminal jakabaring,terminal jakabaring
POI,perumahan tunas ilalang,perumahan tunas ilalang
POI,gedung manggala wanabakti,gedung manggala wanabakti
POI,paramount serpong,paramount serpong
POI,turen collection,turen collection
POI,toko utama,toko utama
POI,salsa cell,salsa cell
POI,taman permata buana,taman permata buana
POI,"rt,5 rw,5 no,rumah 31",karet tengsin
POI,teluk nara,teluk nara
POI,jhon shoes,jhon shoes
POI,cimb niaga,cimb niaga
POI,wasis kunci,wasis kunci
POI,alfa 5 gojekgrabbase sawah,alfa 5 gojekgrabbase
POI,jembatan kuning,jembatan kuning
POI,lapangan pemda sleman,lapangan pemda sleman
POI,taman gembrungan,taman gembrungan
POI,lilik,lilik
POI,medan baik,medan baik
POI,toko restu elektronik,toko restu elektronik
POI,terminal terpadu kutacane,terminal terpadu kutacane
POI,pondok terong 1,pondok terong 1 elementary shool
POI,rm simpang tiga,rm simpang tiga
POI,ruko caman baru,ruko caman baru
POI,nuri,nuri
POI,bidan pipin awaliyah am keb,bidan pipin awaliyah am keb
POI,pool primajasa,pool primajasa
POI,putra kudus,putra kudus
POI,stasiun tenjo,stasiun tenjo
POI,armi look,armi look
POI,maisya yoghurt,maisya yoghurt
POI,wisata bukit mas 2,wisata bukit mas 2
POI,trevista residence,trevista residence
POI,fika mart,fika mart
POI,gki,gki
POI,ruko cibiru townhouse,ruko cibiru townhouse
POI,kost putri alesha,kost putri alesha
POI,isonsov son of vintage,isonsov son of vintage
POI,toko diva hijab,toko diva hijab
POI,danish meubel,danish meubel
POI,musholla,musholla
POI,kedai hw,kedai hw
POI,de plum cafe,de plum cafe
POI,jordan phone,jordan phone
POI,bengkel,bengkel
POI,br biya keramas,br biya
POI,pelangi fotocopy,pelangi fotocopy
POI,mie ayam bakso podo moro,mie ayam bakso podo moro
POI,bandar tinggi,bandar tinggi
POI,d batik nusantara,d batik nusantara
POI,simpang sender timur kel.,simpang sender timur kel.
POI,komplek timah,komplek timah
POI,toko warna warni,toko warna warni
POI,warung kiara,warung kiara
POI,bakso tusuk sambal,bakso tusuk sambal kacang
POI,hello baby shop,hello baby shop
POI,po aini,po aini
POI,melody toko,melody toko
POI,ta'lim riyadhul muhibbin,majelis ta'lim riyadhul muhibbin
POI,ragunan futusitta cv,futusitta cv
POI,kawasan industri,kawasan industri
POI,c & l toko,c & l toko
POI,toko sembako,toko sembako
POI,komplek cigadung greenland,komplek cigadung greenland
POI,warung barokah,warung barokah hm khusen
POI,ksu bmt artha sakinah,ksu bmt artha sakinah
POI,forum nine,forum nine
POI,ud widya puspita,ud widya puspita
POI,jembatan gantung duwet,jembatan gantung duwet
POI,wedang ronde,wedang ronde
POI,sunter agung,raya
POI,foodcourt parkir,foodcourt parkir bandara
POI,astha shoes,astha shoes
POI,kepatihan swan menganti park,swan menganti park
POI,baginda hutabarat,baginda hutabarat
POI,stasiun gambringan,stasiun gambringan
POI,plaza bri,plaza bri
POI,pondok bambu sanjaya motor,sanjaya motor
POI,alfamart emmy sae,alfamart
POI,stasiun sudirman,stasiun sudirman
POI,taman kota ketapang,taman kota ketapang
POI,warni,warni
POI,pasar ulekan,pasar ulekan
POI,dokter surya wijaya,dokter surya wijaya
POI,toko hokky family,toko hokky family
POI,melta salon,melta salon
POI,kawasan industri kiic,kawasan industri kiic
POI,hamid accesoris,hamid accesoris
POI,dekai indonesia,dekai indonesia
POI,jembatan kecil,jembatan kecil
POI,el fashion,el fashion
POI,jus durian,jus durian
POI,ligo,ligo
POI,tpu utan jati,tpu utan jati
POI,green garden residence,green garden residence
POI,stasiun haji nawi,stasiun haji nawi
POI,musholla under water,musholla under water
POI,food market fullhopper,siliwangi food market
POI,mandiri mitra usaha,mandiri mitra usaha
POI,pt. indo label surya pratama,kawasan industri
POI,salon mawar,salon mawar
POI,ayu shinta,ayu shinta
POI,komplek arab,komplek arab
POI,aneka sari,aneka sari
POI,taman paris,taman paris
POI,mushalla barangin,mushalla barangin
POI,0ncez shop,0ncez shop
POI,reni,reni
POI,depot bakso family,depot bakso family
POI,toko luna,toko luna
POI,bandara alas leuser,bandara alas leuser
POI,toko ekor naga,toko ekor naga
POI,mykra house,mykra house
POI,turi kel.,turi kel.
POI,alam abadi luhur. pt,alam abadi luhur. pt
POI,bakso pakde gauul,bakso pakde gauul
POI,g-land,g-land cilengkrang
POI,rusun albo,rusun albo
POI,dipo tower,dipo tower
POI,btn kolam,btn kolam
POI,rumah makan farah,rumah makan farah
POI,kripik gede,kripik gede
POI,eddy,eddy
POI,posyandu mawar 1,posyandu mawar 1
POI,toko 82,toko 82
POI,puri iska hotel,puri iska hotel
POI,perumahan sembada asri,perumahan sembada asri
POI,anassrulloh,anassrulloh
POI,pt greenland rajawali utama,pt greenland rajawali utama
POI,rm ibu ayu,rm ibu ayu
POI,smp nurul fata,smp nurul fata
POI,cahaya food,cahaya food
POI,toko sirup kawista,toko sirup kawista
POI,perumahan bintan permai,perumahan bintan permai
POI,depot air minum biru,depot air minum biru
POI,kampung sumur nangka,kampung sumur
POI,wisma argo manunggal,wisma argo manunggal
POI,br. simorangkir,bidan r. br. simorangkir
POI,warung bishop,warung bishop
POI,lebak jero,lebak jero
POI,mis al islamiyah,mis al islamiyah
POI,jambu tree residence,jambu tree residence
POI,pangkas rambut arul,pangkas rambut arul
POI,tk pgri puspa indah,tk pgri puspa indah
POI,smu n 7 yogyakarta,smu n 7 yogyakarta
POI,toko global,toko global
POI,asrama mahasiswa ppku,kampus ipb dramaga bogor
POI,bk 3.kecamatan,bk 3
POI,perumahan bumi cipta laras,perumahan bumi cipta laras
POI,lasirah,lasirah
POI,cemoro kandang,cemoro kandang
POI,bimbel kenes,bimbel kenes
POI,miko mall,miko mall
POI,kupat tahu bandung,kupat tahu bandung
POI,salon salsabila,belakang salon salsabila
POI,sync master,sync master
POI,ra mambaul huda,ra mambaul huda
POI,perumahan brr,perumahan brr
POI,masjid taqwa,masjid taqwa
POI,perum mini regency,perum mini regency
POI,komplek reklamasi pantai,komplek reklamasi pantai
POI,mumtaz media,mumtaz media
POI,kios sayur bu mila,kios sayur bu mila
POI,gunung jaya,warung ah dian
POI,arcenter gus cell,arcenter gus cell
POI,musholla al-amin,musholla al-amin
POI,galeri print,galeri print
POI,gardenia sepatan,gardenia sepatan
POI,blueberry homestay,blueberry homestay
POI,perumahan bayur sarana indah,perumahan bayur sarana indah
POI,sei bangek,sei bangek
POI,green bay,green bay
POI,sun's bakery,sun's bakery
POI,mie ayam & bakso sapi utomo,mie ayam & bakso sapi utomo
POI,ikan bakar ibu titin,ikan bakar ibu titin
POI,mutiara plaza 40,mutiara plaza
POI,ruko bok malang,ruko bok malang
POI,abu rifa,abu rifa
POI,yayasan sosial,yayasan sosial budi bakti
POI,forest hill,forest hill
POI,primkopka denzibank 2 vi,primkopka denzibank 2 vi
POI,lapo toba nauli cengkareng,lapo toba nauli cengkareng
POI,kharisma tour dan travel,kharisma tour dan travel
POI,azta,azta
POI,pt dhanistha surya nusantara,puri matahari
POI,cv timur famili,cv timur famili
POI,ade' jeans,ade' jeans
POI,menjual ikan segar,menjual ikan segar
POI,perumahan wahana,perumahan wahana
POI,pasar langkumbe,pasar langkumbe
POI,warung khas toraja,warung khas toraja
POI,menara sentraya,menara sentraya
POI,mitra bukalapak warung dewi,mitra bukalapak warung dewi
POI,bandara tebelian airport,tebelian airport
POI,tambang ayam,tambang ayam
POI,pasir muncang,pasir muncang
POI,tunas utama computer,tunas utama computer
POI,bobal,bobal
POI,kedai pak harto,kedai pak harto
POI,eka one fashion,eka one fashion
POI,depot bunga wati,depot bunga wati
POI,smp sei sialang hilir,smp sei sialang hilir
POI,lotek mamah maria,lotek mamah maria
POI,joen bandrek,joen bandrek
POI,reni,reni
POI,pt,batanghari tembesi pt
POI,airy eco,airy eco
POI,citra adyapataka,citra adyapataka
POI,toko laa roiba,toko laa roiba
POI,slb galesong,slb galesong
POI,toko cat dua putra,toko cat dua putra
POI,ef accu,ef accu
POI,bengkel lima jaya motor,lima jaya motor
POI,dinda dandi motor,dinda dandi motor
POI,stasiun klender,stasiun klender
POI,ud subur,ud subur
POI,graha eka sakti,graha eka sakti
POI,menara imperium tower,menara imperium tower
POI,green bay,green bay
POI,watch world,watch world
POI,akway galeri,akway galeri
POI,perumahan wahana,perumahan wahana
POI,arti idee murni film,arti idee murni film
POI,rumah laundry,rumah laundry
POI,ksu bmt sinar kharisma,ksu bmt sinar kharisma
POI,kawasan darmawan park,darmawan park
POI,tarumanegara)segara makmur,istana kerajaan tarumanegara
POI,perumahan classic indah,perumahan classic indah
POI,kopi kita. pt co ltd,kopi kita. pt co ltd
POI,jibrand i co,jibrand i co
POI,halte kelapa dua sasak,kelapa dua sasak
POI,toko asika,toko asika
POI,bintang tasik bird farm tunda,bintang tasik bird farm
POI,afrian motor,afrian motor
POI,pt. dudi meubel jaya,pt. dudi meubel
POI,bunyamin residence,bunyamin residence
POI,anik cell,anik cell
POI,sari cell,sari cell
POI,perumahan setara,perumahan setara
POI,rm bang mus,rm bang mus
POI,dw musik,dw musik
POI,melilea,melilea
POI,pondok kelapa indah,pondok kelapa indah
POI,toko adat,ma n makale
POI,gita atih,gita atih
POI,kebun wisata pasirmukti,kebun wisata pasirmukti
POI,mahirah shop,mahirah shop
POI,alun-alun cisaga,alun-alun cisaga
POI,fajar motor,fajar motor
POI,kantor desa bumiagung,kantor desa bumiagung
POI,pom mini,pom mini
POI,saung bkr7,saung bkr7
POI,sari sunda rasa,sari sunda rasa
POI,buntu mart,buntu mart
POI,rumah nuget nay,rumah nuget nay
POI,sd negeri 05 utara,sd negeri 05 utara
POI,monang maning,monang maning
POI,sauma collection cv,sauma collection cv
POI,tangerang mall,mall lippo karawaci
POI,lippo karawaci,mall lippo karawaci
POI,sinar laut fastindo pt,sinar laut fastindo pt
POI,mie bakso sari rezeki,mie bakso sari rezeki
POI,jembatan durungan,jembatan durungan
POI,golf lake residence,golf lake residence
POI,menara astra,menara astra
POI,grogol petamburan,sumber waras
POI,rumah kue kycakes,rumah kue kycakes
POI,bunderan gobras,bunderan gobras
POI,mare kab. bone,mare kab. bone
POI,amora cosmetik,amora cosmetik
POI,desa babul iman,desa babul iman
POI,astro net,astro net
POI,bank bri,bank bri
POI,warung mangut i,warung mangut
POI,sukiyaki rest,sukiyaki rest
POI,nuansa bintaro residence,nuansa bintaro residence
POI,perum taman kencana,perum taman kencana
POI,terminal cangkiran,terminal cangkiran
POI,tugu topeng,tugu topeng
POI,yo bakkery,yo bakkery
POI,nyoman alit,nyoman alit
POI,salon momnya el,salon momnya el
POI,lestari residence,lestari residence
POI,mts at taqwa 17,mts at taqwa 17
POI,green valley,green valley
POI,dulux,dulux
POI,pasar kembang surabaya,pasar kembang surabaya
POI,sasak perot,sasak perot
POI,gmahk kinamang,gmahk kinamang
POI,nerada estate,nerada estate
POI,asta,asta
POI,tb kokoh jaya,tb kokoh jaya
POI,jembatan cinangneng,jembatan cinangneng
POI,kp. lembur sawah,kp. lembur sawah
POI,tukimah,tukimah
POI,sushi kiosk,sushi kiosk
POI,cluster puri pratama residence,puri pratama residence
POI,lovelyn kids,lovelyn kids
POI,toko max,toko max
POI,smp negeri 1 bancak,smp negeri 1 bancak
POI,nasi rawon cak ri,nasi rawon cak ri
POI,bengkel las hadi,bengkel las hadi
POI,talago laweh,talago laweh
POI,smk teknologi siti raudhah,smk teknologi siti raudhah
POI,kartika salon,kartika salon
POI,karindo utama jaya pt,karindo utama jaya pt
POI,musholla delik grabag,musholla delik grabag
POI,hong san bio,hong san bio
POI,komplek kodam jatiwaringin,komplek kodam
POI,pesona atlantis,pesona atlantis
POI,buti kel.,buti kel.
POI,madu jaya tour and travel,madu jaya tour and travel
POI,pt. awetama bina reksa,pt. awetama bina reksa
POI,rechea,rechea
POI,paud kristen aletheia genteng,paud kristen aletheia genteng
POI,kava,kava
POI,toko yanti collection,toko yanti collection
POI,jombang kel.,jombang kel.
POI,kantor kpu tapin,kantor kpu tapin
POI,perumahan wahana,perumahan wahana
POI,sd negeri dadapan 2,sd negeri dadapan 2
POI,bengkel titan jaya motor,bengkel titan jaya motor
POI,ski agenbri,simpang ski
POI,pasar simpang tabing,pasar simpang tabing
POI,salon & rias mutiara ratu,salon & rias mutiara ratu
POI,perum taman kencana,perum taman kencana
POI,ciganitri,ciganitri
POI,jembatan lapajung,jembatan lapajung
POI,jm cell,jm cell
POI,kp.lebak jero,lebak jero
POI,cecep,cecep
POI,flyover kesambi,flyover kesambi
POI,kedai jecky,kedai jecky
POI,bakso weny,bakso weny
POI,mas darul ilmi,mas darul ilmi
POI,angkringan bale tresna,angkringan bale tresna
POI,surya toserba,surya toserba
POI,bumi jaya indah,bumi jaya indah
POI,ud center,ud center
POI,wdd cutting sticker,wdd cutting sticker
POI,petarum -mbal-mbal petarum,mbal-mbal petarum
POI,alfa mart,alfa mart
POI,toko azka,toko azka
POI,dapur iin,dapur iin
POI,depan auri daya,depan auri
POI,desa rogobayan,desa rogobayan
POI,puncak mulya,puncak mulya
POI,nusa indah,nusa indah
POI,de wave reflexology,de wave reflexology
POI,perumahan parung permata indah,perumahan parung permata indah
POI,ana wave,ana wave
POI,topoyo 3,topoyo 3
POI,sektor 12,kencana loka bsd city
POI,"dr. didi kusmaryadi, spog","dr. didi kusmaryadi, spog"
POI,tianmart,tianmart
POI,putra mandiri regency,putra mandiri regency
POI,ibu tetet delima,ibu tetet delima
POI,ud. mamat durohmat,ud. mamat durohmat
POI,rumah belajar,rumah belajar 2d
POI,jembatan merah pulau tengah,jembatan merah pulau tengah
POI,sumuranja afiza collection,afiza collection
POI,aa gordyn,aa gordyn
POI,jual madu hitam murni,jual madu hitam murni
POI,toko syukur,toko syukur
POI,pt bprs baiturridha pusaka,pt bprs baiturridha pusaka
POI,benih lele sangkuriang,benih lele sangkuriang
POI,yayasan ora et labora,yayasan ora et labora
POI,ypi - sdit,ypi - sdit asy syaamil bontang
POI,toko jadi,toko jadi
POI,alfamart,alfamart
POI,gudang proyek,rptra pesona manggarai
POI,toko eni,toko eni
POI,rm vegetarian kharisma,rm vegetarian kharisma
POI,perum pondok bumi gemilang,perum pondok bumi gemilang
POI,pasir muncang,pasir muncang
POI,sipayung toko,sipayung toko
POI,puskesmas gedangan,puskesmas gedangan
POI,perumahan wanagriya,perumahan wanagriya
POI,subagyo utomo teknik pt,subagyo utomo teknik pt
POI,putra lempuyang,putra lempuyang
POI,ruko ungaran center,ruko ungaran center
POI,taman kanak - kanak (tk) st. paulus,taman kanak - kanak (tk) st. paulus
POI,kp.pasar senen,pasar senen
POI,stasiun karangasem,stasiun karangasem
POI,dokter m mukti,dokter m mukti
POI,toko kakek ajib,toko kakek ajib
POI,atm mandiri,atm mandiri
POI,rm mina tirta,rm mina tirta
POI,sam doorsmeer,sam doorsmeer
POI,gedung ikhwan,gedung ikhwan
POI,tb pasir indah,tb pasir indah
POI,taman kerinduan,taman kerinduan
POI,ina jaya toko,ina jaya toko
POI,kripik gede,kripik gede
POI,inaq omi,inaq omi
POI,taman nasional bantimurung bulusaraung,balai taman nasional bantimurung bulusaraung
POI,sumber harta,sumber harta
POI,komplek karya baru permai,komplek karya baru permai
POI,made stone carving,made stone carving
POI,ym putera,ym putera
POI,nirwana plaza,nirwana plaza
POI,sinar perkasa,sinar perkasa
POI,gich store,gich store
POI,tk simpang lima,tk simpang lima
